"Time (s)","Acceleration (m/s²)"
9.024749533E1,3.287315369E-3
9.028520059E1,3.067970276E-3
9.032290585E1,-8.300781250E-3
9.036061106E1,-5.515098572E-3
9.039831627E1,-7.379531860E-3
9.043602148E1,-4.650115967E-3
9.047372668E1,1.129531860E-2
9.051143195E1,2.170944214E-2
9.054913721E1,2.401351929E-3
9.058684242E1,-4.454612732E-3
9.062454762E1,-1.532649994E-2
9.066225283E1,-9.840011597E-3
9.069995804E1,-2.477645874E-3
9.073766330E1,-9.007453918E-3
9.077536856E1,-1.064395905E-2
9.081307377E1,-9.932518005E-3
9.085077898E1,4.132270813E-3
9.088848419E1,6.094932556E-3
9.092618945E1,1.239299774E-2
9.096389471E1,1.157379150E-2
9.100159992E1,8.562088013E-3
9.103930512E1,-9.422302246E-4
